Id,StageName,Status_Reason__c,RecordType.Name,RICE_Supported__c,CreatedDate,CloseDate,AccountId,Lead_Faculty__c,Parent_Opportunity__c,RecordType.Name.1,Industry,Business_Type__c,Is_External__c,ParentId
0062e000002P5N8AAK,0,Other (Lost),Research Contract,RIC-BD&I,2020-03-31T20:29:14.000Z,31/7/20,0012e000004Jjf8AAC,0012e000002ZLgJAAW,1,Business Organization,Services,Not for profit,External,1
0062e000002PafMAAS,0,Academic No Longer Interested,Competitive Bid,RIC-BD&I,2020-04-09T00:20:00.000Z,31/7/20,0012e000003A6wFAAS,,1,Business Organization,Agriculture & Horticulture,RDC (Rural Research and Development Corporations),External,1
0062e000002PbGdAAK,0,Unacceptable Risk,Competitive Bid,RIC-BD&I,2020-04-09T02:42:29.000Z,21/5/20,0012e000003A6lEAAS,0012e000002ZGfbAAG,1,Business Organization,Services,Not for profit,External,1
0062e000002PEKwAAO,0,Academic Capacity (Lost),Custom Education (MSPACE Included),RIC-BD&I,2020-04-03T02:52:56.000Z,10/7/20,0012e000003A6lSAAS,,1,Business Organization,Public Administration,Government: Australia: Local & State,External,1
0062e000002PKjuAAG,0,Academic No Longer Interested,Grants,RIC-BD&I,2020-04-06T02:16:56.000Z,30/11/20,0012e000003A79XAAS,0012e000002ZmOZAA0,1,Business Organization,Public Administration,Government: Australia: Federal,External,1
0062e000002PKm0AAG,0,Academic Capacity (Lost),Grants,RIC-BD&I,2020-04-06T02:20:11.000Z,30/11/20,0012e000003A79XAAS,0012e000002ZmOZAA0,1,Business Organization,Public Administration,Government: Australia: Federal,External,1
0062e000002PLgiAAG,0,Academic No Longer Interested,Grants,RIC-BD&I,2020-04-06T05:57:18.000Z,30/6/21,0012e000003A79XAAS,0012e000002ZLgIAAW,1,Business Organization,Public Administration,Government: Australia: Federal,External,1
0062e000002PLYAAA4,0,Academic No Longer Interested,Competitive Bid,RIC-BD&I,2020-04-06T05:12:21.000Z,31/7/20,0012e000003syfYAAQ,0012e000002ZLgJAAW,1,Business Organization,Public Administration,Government: Australia: Federal,External,1
0062e000002PMguAAG,0,Other (Lost),Technology Transfer,RIC-BD&I,2020-04-06T12:34:26.000Z,30/11/20,0012e000003A78sAAC,0012e000002ZGfbAAG,1,Business Organization,Services,SME (small to medium enterprise),External,1
0062e000002PpEnAAK,0,Proposal/Application Unsuccessful,Research Contract,RIC-BD&I,2020-04-14T21:42:55.000Z,30/4/20,0012e000003A6PeAAK,0012e000002ZLgJAAW,1,Business Organization,Services,Large Australian Corporate,External,1
0062e000002PWuKAAW,0,Customer No Longer Interested,Research Contract,RIC-BD&I,2020-04-07T23:17:52.000Z,31/8/20,0012e000003A6nlAAC,0012e000002ZLg7AAG,1,Business Organization,Services,University,External,1
0062e000002PWyvAAG,0,Academic No Longer Interested,Competitive Bid,RIC-BD&I,2020-04-07T23:36:27.000Z,31/7/20,0012e000003A6wFAAS,,1,Business Organization,Agriculture & Horticulture,RDC (Rural Research and Development Corporations),External,1
0062e000002Qbe2AAC,0,Academic No Longer Interested,Competitive Bid,RIC-BD&I,2020-04-15T06:56:00.000Z,31/7/20,0012e000003A6lyAAC,0012e000002ZGfbAAG,1,Business Organization,Services,Not for profit,External,1
0062e000002QfaHAAS,0,Customer No Longer Interested,Technology Transfer,RIC RE&D and BD&I,2020-04-16T01:58:30.000Z,31/7/20,0012e000003A6z3AAC,0012e000002ZLgIAAW,1,Business Organization,Manufacturing & R&D,Multinational / Other Large Corporate,External,1
0062e000002QgmkAAC,0,Unacceptable Risk,Technology Transfer,RIC-BD&I,2020-04-16T05:11:42.000Z,26/6/20,0012e000003A6jJAAS,0012e000002ZLgIAAW,1,Business Organization,Health,PFRO (Publicly-Funded Research Organisation),External,1
0062e000002QgniAAC,0,Academic Capacity (Lost),Competitive Bid,RIC-BD&I,2020-04-16T05:15:28.000Z,31/7/20,0012e000003A6dbAAC,0012e000002ZGfbAAG,1,Business Organization,Services,Government: Australia: Local & State,External,1
0062e000002QgOXAA0,0,Customer No Longer Interested,Research Contract,RIC-BD&I,2020-04-16T04:05:04.000Z,31/7/20,0012e000004N4knAAC,0012e000002ZmnxAAC,1,Business Organization,Defence,SME (small to medium enterprise),External,1
0062e000002Qgr5AAC,0,Academic Capacity (Lost),Competitive Bid,RIC-BD&I,2020-04-16T05:22:20.000Z,31/7/20,0012e000003A6dbAAC,,1,Business Organization,Services,Government: Australia: Local & State,External,1
0062e000002QgrLAAS,0,Academic Capacity (Lost),Competitive Bid,RIC-BD&I,2020-04-16T05:28:02.000Z,31/7/20,0012e000003A6dbAAC,,1,Business Organization,Services,Government: Australia: Local & State,External,1
0062e000002QgWQAA0,0,Customer No Longer Interested,Technology Transfer,RIC-BD&I,2020-04-16T04:26:55.000Z,31/7/20,0012e000003A6xaAAC,0012e000002ZLgIAAW,1,Business Organization,Manufacturing & R&D,Multinational / Other Large Corporate,External,1
0062e000002QgZYAA0,0,Customer No Longer Interested,Technology Transfer,RIC RE&D and BD&I,2020-04-16T04:32:59.000Z,31/7/20,0012e000003A6zmAAC,0012e000002ZLgIAAW,1,Business Organization,Services,SME (small to medium enterprise),External,1
0062e000002Qi9iAAC,1,Won,Panel,RIC-BD&I,2020-04-16T13:54:51.000Z,16/4/20,0012e000003A716AAC,0012e000002ZLg7AAG,1,Business Organization,Defence,Government: Australia: Federal,External,1
0062e000002QiAWAA0,0,Academic No Longer Interested,Competitive Bid,RIC-BD&I,2020-04-16T14:05:24.000Z,10/7/20,0012e000003A716AAC,,1,Business Organization,Defence,Government: Australia: Federal,External,1
0062e000002QkaYAAS,0,Academic Capacity (Lost),Competitive Bid,RIC-BD&I,2020-04-17T02:49:39.000Z,31/7/20,0012e000003A6Q9AAK,,1,Business Organization,Health,Government: Australia: Local & State,External,1
0062e000002QkOoAAK,0,Academic Capacity (Lost),Competitive Bid,RIC-BD&I,2020-04-17T02:20:02.000Z,8/7/20,0012e000003A6X5AAK,0012e000002ZGfbAAG,1,Business Organization,Health,Government: Australia: Local & State,External,1
0062e000002Qku4AAC,0,Other (Lost),Custom Education (MSPACE Included),RIC-BD&I,2020-04-17T04:02:47.000Z,28/8/20,0012e000003A6h7AAC,0012e000002ZLgIAAW,1,Business Organization,Services,Not for profit,External,1
0062e000002QkXKAA0,0,Academic No Longer Interested,Competitive Bid,RIC-BD&I,2020-04-17T02:42:24.000Z,24/7/20,0012e000003A70zAAC,,1,Business Organization,Transportation & Logistics,Government: International,External,1
0062e000002QrBwAAK,1,Won,Research Contract,RIC-BD&I,2020-04-20T01:25:12.000Z,30/6/20,0012e000003A716AAC,0012e000002ZmnxAAC,1,Business Organization,Defence,Government: Australia: Federal,External,1
0062e000002QsLBAA0,0,Academic No Longer Interested,Competitive Bid,RIC-BD&I,2020-04-20T04:46:43.000Z,3/7/20,0012e000003A6lGAAS,,1,Business Organization,Services,Government: Australia: Local & State,External,1
0062e000002QtOpAAK,1,Won,Technology Transfer,RIC-BD&I,2020-04-20T11:05:45.000Z,30/6/20,0012e000003p4hBAAQ,0012e000002ZmnxAAC,1,Business Organization,Health,Government: Australia: Local & State,External,1
0062e000002QvLHAA0,1,Won,Technology Transfer,RIC-BD&I,2020-04-21T03:41:35.000Z,11/5/20,0012e000003A6bwAAC,0012e000002ZGfbAAG,1,Business Organization,Health,Multinational / Other Large Corporate,External,1
0062e000002QvNvAAK,0,Customer No Longer Interested,Custom Education (MSPACE Included),RIC-BD&I,2020-04-21T03:49:38.000Z,31/5/20,0012e000003A6pIAAS,0012e000002Zmo0AAC,1,Business Organization,Services,Government: Australia: Local & State,External,1
0062e000002QXvXAAW,1,Won,Custom Education (MSPACE Included),RIC-BD&I,2020-04-15T03:12:24.000Z,15/4/20,0012e000003A6EVAA0,0012e000002ZGfbAAG,1,Business Organization,Health,Multinational / Other Large Corporate,External,1
0062e000002R2cbAAC,1,Won,Consultancy (Non-research),RIC-BD&I,2020-04-23T02:03:39.000Z,18/5/20,0012e000004NvR5AAK,0012e000002Zmo0AAC,1,Business Organization,Services,SME (small to medium enterprise),External,1
0062e000002R3dEAAS,0,Academic No Longer Interested,Competitive Bid,RIC-BD&I,2020-04-23T05:29:47.000Z,31/7/20,0012e000003A6lGAAS,,1,Business Organization,Services,Government: Australia: Local & State,External,1
0062e000002R42dAAC,0,Academic No Longer Interested,Competitive Bid,RIC-BD&I,2020-04-23T07:31:19.000Z,7/8/20,0012e000004NzcCAAS,,1,Business Organization,Public Administration,Government: International,External,1
0062e000002R6b4AAC,0,Other (Lost),Research Contract,RIC-BD&I,2020-04-24T01:19:11.000Z,31/12/20,0012e000003A6egAAC,,1,Business Organization,Public Administration,Large Australian Corporate,External,1
0062e000002R6tVAAS,0,Customer No Longer Interested,Research Contract,RIC-BD&I,2020-04-24T02:09:47.000Z,31/12/21,0012e000003A6ZjAAK,0012e000002ZLg7AAG,1,Business Organization,Services,Multinational / Other Large Corporate,External,1
0062e000002R6ypAAC,0,Failure to Agree - Price,Co-Location,RIC-RE&D,2020-04-24T02:30:27.000Z,4/5/20,0012e000003A6OEAA0,,1,Business Organization,Mining Equipment and Technology Services,SME (small to medium enterprise),External,1
0062e000002R72mAAC,0,Academic No Longer Interested,Research Contract,RIC-RE&D,2020-04-24T02:43:45.000Z,27/4/20,0012e000003A6OEAA0,0012e000002ZGfbAAG,1,Business Organization,Mining Equipment and Technology Services,SME (small to medium enterprise),External,1
0062e000002R781AAC,1,Won,Panel,RIC-BD&I,2020-04-24T03:02:06.000Z,24/4/20,0012e000003A6uhAAC,0012e000002ZLgJAAW,1,Business Organization,Health,Government: Australia: Federal,External,1
0062e000002R79EAAS,0,Academic No Longer Interested,Competitive Bid,RIC-BD&I,2020-04-24T03:07:13.000Z,11/9/20,0012e000003A6wFAAS,,1,Business Organization,Agriculture & Horticulture,RDC (Rural Research and Development Corporations),External,1
0062e000002R7jZAAS,0,Unacceptable Risk,Competitive Bid,RIC-BD&I,2020-04-24T05:25:08.000Z,30/4/20,0012e000003A6lEAAS,0012e000002ZGfbAAG,1,Business Organization,Services,Not for profit,External,1
0062e000002R7OuAAK,0,Academic Capacity (Lost),Competitive Bid,RIC-BD&I,2020-04-24T04:10:45.000Z,31/8/20,0012e000003A6dbAAC,,1,Business Organization,Services,Government: Australia: Local & State,External,1
0062e000002RDzgAAG,0,Other (Lost),Research Contract,RIC-BD&I,2020-04-27T01:24:18.000Z,2/10/20,0012e000003A6fNAAS,0012e000002ZLgIAAW,1,Business Organization,Transportation & Logistics,Government: Australia: Local & State,External,1
0062e000002RiDLAA0,0,Academic Capacity (Lost),Competitive Bid,RIC-BD&I,2020-05-04T23:35:15.000Z,26/5/20,0012e000003A6oeAAC,,1,Business Organization,Services,Not for profit,External,1
0062e000002RKAfAAO,0,Academic No Longer Interested,Grants,RIC-BD&I,2020-04-28T10:40:18.000Z,29/10/20,0012e000003A6lnAAC,0012e000002ZLg7AAG,1,Business Organization,Defence,PFRO (Publicly-Funded Research Organisation),External,1
0062e000002RKBEAA4,0,Academic No Longer Interested,Grants,RIC-BD&I,2020-04-28T10:42:55.000Z,31/5/20,0012e000003A6lnAAC,0012e000002ZLg7AAG,1,Business Organization,Defence,PFRO (Publicly-Funded Research Organisation),External,1
0062e000002RKBOAA4,0,Academic No Longer Interested,Grants,RIC-BD&I,2020-04-28T10:44:12.000Z,26/11/20,0012e000003A6lnAAC,0012e000002ZLg7AAG,1,Business Organization,Defence,PFRO (Publicly-Funded Research Organisation),External,1
0062e000002RKBYAA4,0,Academic No Longer Interested,Grants,RIC-BD&I,2020-04-28T10:45:25.000Z,26/11/20,0012e000003A6lnAAC,0012e000002ZLg7AAG,1,Business Organization,Defence,PFRO (Publicly-Funded Research Organisation),External,1
0062e000002RKJGAA4,0,Not Ready for Market,Custom Education (MSPACE Included),RIC-BD&I,2020-04-28T11:33:17.000Z,30/9/20,,0012e000002ZmnxAAC,1,Business Organization,Services,Not for profit,,1
0062e000002RnCeAAK,0,Academic No Longer Interested,Competitive Bid,RIC-BD&I,2020-05-06T01:05:20.000Z,27/5/20,0012e000004PrJvAAK,,1,Business Organization,Public Administration,Government: Australia: Local & State,External,1
0062e000002RoeyAAC,0,Academic No Longer Interested,Competitive Bid,RIC-BD&I,2020-05-06T03:25:42.000Z,30/9/20,0012e000003A6wFAAS,,1,Business Organization,Agriculture & Horticulture,RDC (Rural Research and Development Corporations),External,1
0062e000002RpaoAAC,1,Won,Consultancy (Non-research),RIC-BD&I,2020-05-06T06:05:37.000Z,19/6/20,0012e000003A6qZAAS,0012e000002Zmo0AAC,1,Business Organization,Services,Government: Australia: Local & State,External,1
0062e000002RQacAAG,0,Proposal/Application Unsuccessful,Grants,RIC-BD&I,2020-04-29T22:56:22.000Z,30/6/21,0012e000003A6lnAAC,0012e000002ZmnxAAC,1,Business Organization,Defence,PFRO (Publicly-Funded Research Organisation),External,1
0062e000002RRrfAAG,1,Won,Custom Education (MSPACE Included),RIC-BD&I,2020-04-30T02:19:50.000Z,30/4/20,0012e000003A6S9AAK,0012e000002ZGfbAAG,1,Business Organization,Health,Government: Australia: Local & State,External,1
0062e000002RRuoAAG,1,Won,Custom Education (MSPACE Included),RIC-BD&I,2020-04-30T02:27:34.000Z,30/4/20,0012e000003A6EVAA0,0012e000002ZGfbAAG,1,Business Organization,Health,Multinational / Other Large Corporate,External,1
0062e000002RS9wAAG,1,Won,Research Contract,RIC-BD&I,2020-04-30T03:14:37.000Z,30/6/20,0012e000004P98JAAS,0012e000002ZmnxAAC,1,Business Organization,Forestry & Paper,Not for profit,External,1
0062e000002RSSrAAO,1,Won,Grants,RIC-RE&D,2020-04-30T04:07:23.000Z,30/4/20,0012e000003A6ElAAK,0012e000002ZGfbAAG,1,Business Organization,Public Administration,Government: Australia: Federal,External,1
0062e000002RTNKAA4,0,Other (Lost),Custom Education (MSPACE Included),RIC-BD&I,2020-04-30T06:36:59.000Z,30/11/20,0012e000003A77nAAC,0012e000002Zmo0AAC,1,Business Organization,Services,Not for profit,External,1
0062e000002RTW7AAO,0,Academic Capacity (Lost),Competitive Bid,RIC-BD&I,2020-04-30T07:07:16.000Z,31/7/20,0012e000003A6rtAAC,,1,Business Organization,Services,Government: Australia: Federal,External,1
0062e000002RU0gAAG,0,Proposal/Application Unsuccessful,Competitive Bid,RIC-BD&I,2020-04-30T10:44:24.000Z,1/12/20,0012e000003A6d3AAC,0012e000002ZLg7AAG,1,Business Organization,Mining & Refining,PFRO (Publicly-Funded Research Organisation),External,1
0062e000002RV4dAAG,0,Customer No Longer Interested,Custom Education (MSPACE Included),RIC-BD&I,2020-04-30T23:00:28.000Z,1/10/20,0012e000003A6gJAAS,0012e000002ZLgJAAW,1,Business Organization,Public Administration,Government: Australia: Local & State,External,1
0062e000002RVBeAAO,0,Out-Sold,Research Contract,RIC-BD&I,2020-04-30T23:26:49.000Z,30/9/20,0012e000003A71EAAS,0012e000002ZLg7AAG,1,Business Organization,Public Administration,Government: Australia: Federal,External,1
0062e000002RVCwAAO,1,Won,Consultancy (Non-research),RIC-BD&I,2020-04-30T23:30:41.000Z,1/5/20,0012e000003A6qZAAS,0012e000002Zmo0AAC,1,Business Organization,Services,Government: Australia: Local & State,External,1
0062e000002Rz3iAAC,0,Academic Capacity (Lost),Competitive Bid,RIC-BD&I,2020-05-07T01:05:47.000Z,31/8/20,0012e000003A6EhAAK,,1,Business Organization,Public Administration,Government: Australia: Local & State,External,1
0062e000002S4AjAAK,0,Customer Not Responding,Research Contract,RIC-BD&I,2020-05-08T02:34:43.000Z,30/6/20,0012e000003A6F1AAK,0012e000002ZmnxAAC,1,Business Organization,Health,Multinational / Other Large Corporate,External,1
0062e000002S7gxAAC,0,Customer Not Responding,Custom Education (MSPACE Included),RIC-BD&I,2020-05-09T05:27:26.000Z,27/11/20,0012e000003A79nAAC,0012e000002ZmnxAAC,1,Business Organization,Manufacturing & R&D,Multinational / Other Large Corporate,External,1
0062e000002SD33AAG,0,Other (Lost),Custom Education (MSPACE Included),RIC-BD&I,2020-05-11T04:09:51.000Z,31/7/20,,0012e000002ZLgIAAW,1,Business Organization,Services,Not for profit,,1
0062e000002SDO1AAO,0,Academic Capacity (Lost),Competitive Bid,RIC-BD&I,2020-05-11T04:56:00.000Z,15/6/20,0012e000003A6nRAAS,,1,Business Organization,Public Administration,Government: Australia: Local & State,External,1
0062e000002SE1QAAW,0,Out-Sold,Competitive Bid,RIC-BD&I,2020-05-11T06:52:44.000Z,31/7/20,0012e000003A6bgAAC,0012e000002ZGfbAAG,1,Business Organization,Health,Government: Australia: Federal,External,1
0062e000002SE2dAAG,0,Proposal/Application Unsuccessful,Competitive Bid,RIC-BD&I,2020-05-11T06:55:53.000Z,23/7/20,0012e000003A6bgAAC,0012e000002ZLg7AAG,1,Business Organization,Health,Government: Australia: Federal,External,1
0062e000002SE3qAAG,0,Out-Sold,Competitive Bid,RIC-BD&I,2020-05-11T06:59:09.000Z,31/7/20,0012e000003A6bgAAC,0012e000002ZGfbAAG,1,Business Organization,Health,Government: Australia: Federal,External,1
0062e000002SeZ8AAK,0,Academic No Longer Interested,Custom Education (MSPACE Included),RIC-BD&I,2020-05-18T04:35:07.000Z,31/8/20,,0012e000002ZGfbAAG,1,Business Organization,Services,Not for profit,,1
0062e000002Sf2tAAC,0,Customer No Longer Interested,Custom Education (MSPACE Included),RIC-BD&I,2020-05-18T05:48:21.000Z,31/7/20,0012e000004SndIAAS,0012e000002ZLg7AAG,1,Business Organization,Manufacturing & R&D,SME (small to medium enterprise),External,1
0062e000002SGCzAAO,0,BD Capacity (Lost),Custom Education (MSPACE Included),RIC-BD&I,2020-05-11T23:49:03.000Z,31/5/21,,0012e000002ZNYOAA4,1,Business Organization,Services,Not for profit,,1
0062e000002SgiFAAS,0,Academic Capacity (Lost),Consultancy (Non-research),RIC-BD&I,2020-05-18T13:43:28.000Z,30/6/20,0012e000003A6qZAAS,0012e000002Zmo0AAC,1,Business Organization,Services,Government: Australia: Local & State,External,1
0062e000002SHt0AAG,0,Other (Lost),Panel,RIC-BD&I,2020-05-12T03:37:11.000Z,30/7/20,0012e000003A6qVAAS,0012e000002Zmo0AAC,1,Business Organization,Services,Government: Australia: Local & State,External,1
0062e000002SinoAAC,0,Academic Capacity (Lost),Competitive Bid,RIC-BD&I,2020-05-19T02:29:07.000Z,19/6/20,0012e000003A6KbAAK,0012e000002ZmnzAAC,1,Business Organization,Manufacturing & R&D,RDC (Rural Research and Development Corporations),External,1
0062e000002SiZhAAK,0,Academic Capacity (Lost),Custom Education (MSPACE Included),RIC-BD&I,2020-05-19T01:53:48.000Z,18/6/20,0012e000003A6fqAAC,,1,Business Organization,Public Administration,Government: Australia: Local & State,External,1
0062e000002SJXVAA4,0,Customer No Longer Interested,Grants,RIC-BD&I,2020-05-12T07:05:44.000Z,26/2/21,0012e000004RAZqAAO,0012e000002ZLg7AAG,1,Business Organization,Public Administration,Government: Australia: Local & State,External,1
0062e000002SLpFAAW,0,Customer No Longer Interested,Technology Transfer,RIC-BD&I,2020-05-13T00:41:00.000Z,1/1/21,0012e000003A6iFAAS,0012e000002ZmnxAAC,1,Business Organization,Materials: Chemicals & Industrial Metals,Multinational / Other Large Corporate,External,1
0062e000002SnghAAC,1,Won,Research Contract,Not supported,2020-05-20T01:45:03.000Z,20/5/20,0012e000003A6VtAAK,0012e000002ZLgJAAW,1,Business Organization,Services,Government: Australia: Federal,External,1
0062e000002SpaHAAS,0,Academic Capacity (Lost),Research Contract,Not supported,2020-05-20T05:41:29.000Z,19/5/21,,0012e000002ZNYOAA4,1,Business Organization,Services,Not for profit,,1
0062e000002SpbFAAS,0,BD Capacity (Lost),Research Contract,Not supported,2020-05-20T05:43:07.000Z,19/5/21,,0012e000002ZNYOAA4,1,Business Organization,Services,Not for profit,,1
0062e000002Spc9AAC,0,Academic Capacity (Lost),Research Contract,Not supported,2020-05-20T05:46:26.000Z,19/5/21,,0012e000002ZNYOAA4,1,Business Organization,Services,Not for profit,,1
0062e000002SpdfAAC,0,BD Capacity (Lost),Research Contract,Not supported,2020-05-20T05:47:57.000Z,19/5/21,,0012e000002ZNYOAA4,1,Business Organization,Services,Not for profit,,1
0062e000002SpeiAAC,0,BD Capacity (Lost),Research Contract,Not supported,2020-05-20T05:50:55.000Z,19/5/21,,0012e000002ZNYOAA4,1,Business Organization,Services,Not for profit,,1
